journals/lncs/Fages94;François Fages
journals/lncs/Wesche91;Birgit Wesche
journals/lncs/Khenkhar91;Mohammed Nadjib Khenkhar
journals/lncs/DobesN91;Zuzana Krifka Dobes
journals/lncs/DobesN91;Hans-Joachim Novak
journals/lncs/BenzschawelGLLMW91;Stefan Benzschawel
journals/lncs/BenzschawelGLLMW91;Erich Gehlen
journals/lncs/BenzschawelGLLMW91;Michael Ley
journals/lncs/BenzschawelGLLMW91;Thomas Ludwig 0001
journals/lncs/BenzschawelGLLMW91;Albert Maier
journals/lncs/BenzschawelGLLMW91;Bernd Walter
journals/lncs/Kiss91;Tibor Kiss
journals/lncs/DorreS91;Jochen Dörre
journals/lncs/DorreS91;Roland Seiffert
journals/lncs/BertinoJS93;Elisa Bertino
journals/lncs/BertinoJS93;Sushil Jajodia
journals/lncs/BertinoJS93;Pierangela Samarati
journals/lncs/Rueher94;Michel Rueher
journals/lncs/SubramanianA93;Ramesh Subramanian
journals/lncs/SubramanianA93;Nabil R. Adam
journals/lncs/Smolka94;Gert Smolka
journals/lncs/NebelS91;Bernhard Nebel
journals/lncs/NebelS91;Gert Smolka
journals/lncs/Fruhwirth94;Thom W. Frühwirth
journals/lncs/Bockmayr94;Alexander Bockmayr
journals/lncs/Arning91;Andreas Arning
journals/lncs/LinkS91;Godehard Link
journals/lncs/LinkS91;Hinrich Schütze
journals/lncs/Wilms91;Jan Wilms
journals/lncs/SuS93;Stanley Y. W. Su
journals/lncs/SuS93;Yuh-Ming Shyy
journals/lncs/Wendholt91;Birgit Wendholt
journals/lncs/LuckP91;Kai von Luck
journals/lncs/LuckP91;Thomas Pirlein
journals/lncs/BrauerLS91;Wilfried Brauer
journals/lncs/BrauerLS91;Peter C. Lockemann
journals/lncs/BrauerLS91;Helmut Schnelle
journals/lncs/Charlier94;Baudouin Le Charlier
journals/lncs/Maienborn91;Claudia Maienborn
journals/lncs/Rickheit91;Mechthild Rickheit
journals/lncs/HentenryckSD94;Pascal Van Hentenryck
journals/lncs/HentenryckSD94;Vijay A. Saraswat
journals/lncs/HentenryckSD94;Yves Deville
journals/lncs/Pletat91;Udo Pletat
journals/lncs/BhargavaJSD93;Bharat K. Bhargava
journals/lncs/BhargavaJSD93;Yin-he Jiang
journals/lncs/BhargavaJSD93;Jagannathan Srinivasan
journals/lncs/BhargavaJSD93;Prasun Dewan
journals/lncs/Ridoux94;Olivier Ridoux
journals/lncs/BollingerLP91;Toni Bollinger
journals/lncs/BollingerLP91;Sven Lorenz
journals/lncs/BollingerLP91;Udo Pletat
journals/lncs/Novak91;Hans-Joachim Novak
journals/lncs/DorreR91;Jochen Dörre
journals/lncs/DorreR91;Ingo Raasch
journals/lncs/Ludewig91;Petra Ludewig
journals/lncs/Benhamou94;Frédéric Benhamou
journals/lncs/WachsmuthG91;Ipke Wachsmuth
journals/lncs/WachsmuthG91;Barbara Gängler
journals/lncs/Kirchner94;Hélène Kirchner
journals/lncs/Browne93;Shirley Browne
journals/lncs/BorkelG91;Manfred Börkel
journals/lncs/BorkelG91;Peter Gerstl
journals/lncs/SheuP93;Phillip C.-Y. Sheu
journals/lncs/SheuP93;Larry J. Peterson
journals/lncs/SchillerS91;Anne Schiller
journals/lncs/SchillerS91;Petra Steffens
journals/procedia/BuchmayrKK11;Mario Buchmayr
journals/procedia/BuchmayrKK11;Werner Kurschl
journals/procedia/BuchmayrKK11;Josef Küng
journals/procedia/OgataUSKI12;Keiji Ogata
journals/procedia/OgataUSKI12;Kazutaka Ueda
journals/procedia/OgataUSKI12;Satoru Suto
journals/procedia/OgataUSKI12;Takatsune Kumada
journals/procedia/OgataUSKI12;Tohru Ifukube
journals/procedia/TianSCC11;Yingjie Tian
journals/procedia/TianSCC11;Yong Shi
journals/procedia/TianSCC11;Xiaojun Chen 0001
journals/procedia/TianSCC11;Wenjing Chen
journals/procedia/BahreiniNW12;Kiavash Bahreini
journals/procedia/BahreiniNW12;Rob Nadolski
journals/procedia/BahreiniNW12;Wim Westera
journals/procedia/SanzgiriJU12;Ameya Sanzgiri
journals/procedia/SanzgiriJU12;Jacob Joyce
journals/procedia/SanzgiriJU12;Shambhu Upadhyaya
journals/procedia/OmarovaIG12;Amina Omarova
journals/procedia/OmarovaIG12;Vernon Ireland
journals/procedia/OmarovaIG12;Alex Gorod
journals/procedia/BernsdorfWB11;Jörg Bernsdorf
journals/procedia/BernsdorfWB11;Dinan Wang
journals/procedia/BernsdorfWB11;Guntram Berti
journals/procedia/ClarkJ12a;Jason B. Clark
journals/procedia/ClarkJ12a;David R. Jacques
journals/procedia/Frank12;Moti Frank
journals/procedia/ValletKMSB12;Jose Vallet
journals/procedia/ValletKMSB12;Ossi Kaltiokallio
journals/procedia/ValletKMSB12;Matthieu Myrsky
journals/procedia/ValletKMSB12;Jari Saarinen
journals/procedia/ValletKMSB12;Maurizio Bocca
journals/procedia/LandQMG11;Walker H. Land Jr.
journals/procedia/LandQMG11;Xingye Qiao
journals/procedia/LandQMG11;Dan Margolis
journals/procedia/LandQMG11;Ronald Gottlieb
journals/procedia/KuchenE12;Herbert Kuchen
journals/procedia/KuchenE12;Steffen Ernsting
journals/procedia/DethierMM11;Gérard Dethier
journals/procedia/DethierMM11;Pierre-Arnoul de Marneffe
journals/procedia/DethierMM11;Pierre Marchot
journals/procedia/WangA12;Jianwu Wang
journals/procedia/WangA12;Ilkay Altintas
journals/procedia/AkundiZS12;Aditya Akundi
journals/procedia/AkundiZS12;Francisco Zapata
journals/procedia/AkundiZS12;Eric Smith
journals/procedia/Wei11;Feng Wei
journals/procedia/AnacletoFS12;Júnia Coutinho Anacleto
journals/procedia/AnacletoFS12;Sidney Fels
journals/procedia/AnacletoFS12;Rodrigo Silvestre
journals/procedia/MoriK11;Hiroyuki Mori
journals/procedia/MoriK11;Hiroki Kakuta
journals/procedia/ShetEFPBB11;Aniruddha G. Shet
journals/procedia/ShetEFPBB11;Wael R. Elwasif
journals/procedia/ShetEFPBB11;Samantha S. Foley
journals/procedia/ShetEFPBB11;Byung H. Park
journals/procedia/ShetEFPBB11;David E. Bernholdt
journals/procedia/ShetEFPBB11;Randall Bramley
journals/procedia/SchmidtM12;Bertil Schmidt
journals/procedia/SchmidtM12;Douglas L. Maskell
journals/procedia/HaghnevisSA11;Moeed Haghnevis
journals/procedia/HaghnevisSA11;Amit Shinde
journals/procedia/HaghnevisSA11;Ronald G. Askin
journals/procedia/GeorgievVG11;George Georgiev
journals/procedia/GeorgievVG11;Iren Valova
journals/procedia/GeorgievVG11;Natacha Gueorguieva
journals/procedia/DangS12;Hoang-Vu Dang
journals/procedia/DangS12;Bertil Schmidt
journals/procedia/HossainSM12;Nargis Hossain
journals/procedia/HossainSM12;Shahram Sarkani
journals/procedia/HossainSM12;Thomas A. Mazzuchi
journals/procedia/GajurelB12;Sanjaya Gajurel
journals/procedia/GajurelB12;Roger Bielefeld
journals/procedia/MasinLSBGMR13;Michael Masin
journals/procedia/MasinLSBGMR13;Lior Limonad
journals/procedia/MasinLSBGMR13;Aviad Sela
journals/procedia/MasinLSBGMR13;David Boaz
journals/procedia/MasinLSBGMR13;Lev Greenberg
journals/procedia/MasinLSBGMR13;Nir Mashkif
journals/procedia/MasinLSBGMR13;Ran Rinat
journals/procedia/CorrieroCM11;Nicola Corriero
journals/procedia/CorrieroCM11;Emanuele Covino
journals/procedia/CorrieroCM11;Angelo Mottola
journals/procedia/Sedano12;Carolina Islas Sedano
journals/procedia/HedrickP12;Adele Hedrick
journals/procedia/HedrickP12;Ken Q. Pu
journals/procedia/KolarzMKZ12;Pawel Kolarz
journals/procedia/KolarzMKZ12;Jan Marszalek
journals/procedia/KolarzMKZ12;Jaroslaw Kozlak
journals/procedia/KolarzMKZ12;Malgorzata Zabinska
journals/procedia/EdwardsRZM12;Matthew Edwards
journals/procedia/EdwardsRZM12;Aseem Rambani
journals/procedia/EdwardsRZM12;Yifeng Zhu
journals/procedia/EdwardsRZM12;Mohamad T. Musavi
journals/procedia/YiG11;Qing Yi
journals/procedia/YiG11;Jichi Guo
journals/procedia/JeddaKM12;Ahmed Jedda
journals/procedia/JeddaKM12;Mazen G. Khair
journals/procedia/JeddaKM12;Hussein T. Mouftah
journals/procedia/DuLD12;Peng Du
journals/procedia/DuLD12;Piotr Luszczek
journals/procedia/DuLD12;Jack Dongarra
journals/procedia/KarampiperisMK12;Pythagoras Karampiperis
journals/procedia/KarampiperisMK12;Nikos Manouselis
journals/procedia/KarampiperisMK12;Stasinos Konstantopoulos
journals/procedia/DersinghISR11;Anand Dersingh
journals/procedia/DersinghISR11;Z. M. Faizul Islam
journals/procedia/DersinghISR11;Shahram Shah-Heydari
journals/procedia/DersinghISR11;Md. Mustafizur Rahman
journals/procedia/PondWMCMG12;Travis Pond
journals/procedia/PondWMCMG12;Brandon Webster
journals/procedia/PondWMCMG12;John Machuca
journals/procedia/PondWMCMG12;John Colombi
journals/procedia/PondWMCMG12;Michael Miller
journals/procedia/PondWMCMG12;Randall Gibb
journals/procedia/JacobSCR12;João Tiago Pinheiro Neto Jacob
journals/procedia/JacobSCR12;Hugo da Silva
journals/procedia/JacobSCR12;António Coelho
journals/procedia/JacobSCR12;Rui Amaral Rodrigues
journals/procedia/LyubimovaLGKK11;O. Lyubimova
journals/procedia/LyubimovaLGKK11;X. Liu
journals/procedia/LyubimovaLGKK11;Sergey Gusarov
journals/procedia/LyubimovaLGKK11;A. E. Kobryn
journals/procedia/LyubimovaLGKK11;Andriy Kovalenko
journals/procedia/AtanasovW11;Atanas Atanasov
journals/procedia/AtanasovW11;Tobias Weinzierl
journals/procedia/Sato-Ilic12a;Mika Sato-Ilic
journals/procedia/LiXZY12;Jianyu Li
journals/procedia/LiXZY12;Feng Xiao
journals/procedia/LiXZY12;Jie Zhou
journals/procedia/LiXZY12;Zhanxin Yang
journals/procedia/MohamadMC11;F. S. Mohamad
journals/procedia/MohamadMC11;A. A. Manaf
journals/procedia/MohamadMC11;S. Chuprat
journals/procedia/FucikM11;Radek Fucík
journals/procedia/FucikM11;Jirí Mikyska
journals/procedia/MikyskaF11;Jirí Mikyska
journals/procedia/MikyskaF11;Abbas Firoozabadi
journals/procedia/FerreiraSCF12;Simone Bacellar Leal Ferreira
journals/procedia/FerreiraSCF12;Denis Silva da Silveira
journals/procedia/FerreiraSCF12;Eliane Pinheiro Capra
journals/procedia/FerreiraSCF12;Ariane Oliveira Ferreira
journals/procedia/ZhouSL11;Hong Zhou
journals/procedia/ZhouSL11;Gang Su
journals/procedia/ZhouSL11;Guofang Li
journals/procedia/BeckaG11;Andreas Becka
journals/procedia/BeckaG11;Peter Göhneraa
journals/procedia/MeyersH13;Thomas J. Meyers
journals/procedia/MeyersH13;Patrick T. Hester
journals/procedia/GormanSFPRK12;Gerard J. Gorman
journals/procedia/GormanSFPRK12;James Southern
journals/procedia/GormanSFPRK12;Patrick E. Farrell
journals/procedia/GormanSFPRK12;M. D. Piggott
journals/procedia/GormanSFPRK12;Georgios Rokos
journals/procedia/GormanSFPRK12;Paul H. J. Kelly
journals/procedia/KerenYKCBJWSS12;Daniel Keren
journals/procedia/KerenYKCBJWSS12;Ansar-Ul-Haque Yasar
journals/procedia/KerenYKCBJWSS12;Luk Knapen
journals/procedia/KerenYKCBJWSS12;Sungjin Cho
journals/procedia/KerenYKCBJWSS12;Tom Bellemans
journals/procedia/KerenYKCBJWSS12;Davy Janssens
journals/procedia/KerenYKCBJWSS12;Geert Wets
journals/procedia/KerenYKCBJWSS12;Assaf Schuster
journals/procedia/KerenYKCBJWSS12;Izchak Sharfman
journals/procedia/KoolmanojwongL13;Supannika Koolmanojwong
journals/procedia/KoolmanojwongL13;Jo Ann Lane
journals/procedia/DaubyU11;Jason P. Dauby
journals/procedia/DaubyU11;Steven Upholzer
journals/procedia/FlaniganB13;David Flanigan
journals/procedia/FlaniganB13;Peggy Brouse
journals/procedia/RugaberGM13;Spencer Rugaber
journals/procedia/RugaberGM13;Ashok K. Goel
journals/procedia/RugaberGM13;Lee Martie
journals/procedia/ZarzaLFL12;Gonzalo Zarza
journals/procedia/ZarzaLFL12;Diego Lugones
journals/procedia/ZarzaLFL12;Daniel Franco 0002
journals/procedia/ZarzaLFL12;Emilio Luque
journals/procedia/DiasD12;Sofia B. Dias
journals/procedia/DiasD12;José A. Diniz
journals/procedia/Larson11;J. Walter Larson
journals/procedia/VasicR12;Jelena Vasic
journals/procedia/VasicR12;Heather J. Ruskin
journals/procedia/KuznikPC12;Krzysztof Kuznik
journals/procedia/KuznikPC12;Maciej Paszynski
journals/procedia/KuznikPC12;Victor M. Calo
journals/procedia/ElrashidiEB12;Ali Elrashidi
journals/procedia/ElrashidiEB12;Khaled M. Elleithy
journals/procedia/ElrashidiEB12;Hassan Bajwa
journals/procedia/SarraipaBFJ12;João Sarraipa
journals/procedia/SarraipaBFJ12;Silvia Baldiris
journals/procedia/SarraipaBFJ12;Ramón Fabregat
journals/procedia/SarraipaBFJ12;Ricardo Jardim-Gonçalves
journals/procedia/Jaekel11;Uwe Jaekel
journals/procedia/KoukiCG12;Jaber Kouki
journals/procedia/KoukiCG12;Walid Chainbi
journals/procedia/KoukiCG12;Khaled Ghédira
journals/procedia/DugundjiG12;Elenna R. Dugundji
journals/procedia/DugundjiG12;László Gulyás
journals/procedia/WangaWY11;Gong Wang
journals/procedia/WangaWY11;T. N. Wong
journals/procedia/WangaWY11;Chunxia Yu
journals/procedia/FiorentinoRSD11;Anta Fiorentino
journals/procedia/FiorentinoRSD11;Paquale Rovito
journals/procedia/FiorentinoRSD11;Sauro Straccali
journals/procedia/FiorentinoRSD11;Dario Donnari
journals/procedia/White12;B. E. White
journals/procedia/RuizAC12;Elias David Niño Ruiz
journals/procedia/RuizAC12;Carlos J. Ardila
journals/procedia/RuizAC12;Anangelica Isabel Chinchilla Camargo
journals/procedia/HossainMHB12;Shahadat Hossain
journals/procedia/HossainMHB12;Rohan Monteiro
journals/procedia/HossainMHB12;Allaa R. Hilal
journals/procedia/HossainMHB12;Otman A. Basir
journals/procedia/ToporkovTYB12;Victor V. Toporkov
journals/procedia/ToporkovTYB12;Alexey Tselishchev
journals/procedia/ToporkovTYB12;Dmitry Yemelyanov
journals/procedia/ToporkovTYB12;Alexander Bobchenkov
journals/procedia/Masaud-WahaishiG11;Abdulmutalib Masaud-Wahaishi
journals/procedia/Masaud-WahaishiG11;Ahmed M. Gaouda
journals/procedia/IhshaishCS12;Hisham Ihshaish
journals/procedia/IhshaishCS12;Ana Cortés
journals/procedia/IhshaishCS12;Miquel A. Senar
journals/procedia/MoadHJKB11;Sofiane Moad
journals/procedia/MoadHJKB11;Morten Tranberg Hansen
journals/procedia/MoadHJKB11;Raja Jurdak
journals/procedia/MoadHJKB11;Branislav Kusy
journals/procedia/MoadHJKB11;Nizar Bouabdallah
journals/procedia/BoukhanovskyI12;Alexander Boukhanovsky
journals/procedia/BoukhanovskyI12;Sergey V. Ivanov
journals/procedia/AlhomoudMDAA11;Adeeb M. Alhomoud
journals/procedia/AlhomoudMDAA11;Rashid Munir
journals/procedia/AlhomoudMDAA11;Jules Pagna Disso
journals/procedia/AlhomoudMDAA11;Irfan Awan
journals/procedia/AlhomoudMDAA11;Abdullah Al-Dhelaan
journals/procedia/MohajeriMFG11;Arash Mohajeri
journals/procedia/MohajeriMFG11;Hans-B. Mühlhaus
journals/procedia/MohajeriMFG11;Yaron Finzi
journals/procedia/MohajeriMFG11;Lutz Gross
journals/procedia/WangD13;Renzhong Wang
journals/procedia/WangD13;Cihan H. Dagli
journals/procedia/HanD13;Seung Yeob Han
journals/procedia/HanD13;Daniel DeLaurentis
journals/procedia/DanenasG12;Paulius Danenas
journals/procedia/DanenasG12;Gintautas Garsva
journals/procedia/ButnaruPB11;Daniel Butnaru
journals/procedia/ButnaruPB11;Dirk Pflüger
journals/procedia/ButnaruPB11;Hans-Joachim Bungartz
journals/procedia/PengZKLS12;Yi Peng
journals/procedia/PengZKLS12;Yong Zhang
journals/procedia/PengZKLS12;Gang Kou
journals/procedia/PengZKLS12;Jun Li 0015
journals/procedia/PengZKLS12;Yong Shi
journals/procedia/DaniilidisBL12;Harrys Daniilidis
journals/procedia/DaniilidisBL12;Wolfgang Bauer
journals/procedia/DaniilidisBL12;Udo Lindemann
journals/procedia/VodacekKH12;Anthony Vodacek
journals/procedia/VodacekKH12;John P. Kerekes
journals/procedia/VodacekKH12;Matthew J. Hoffman
journals/procedia/BoschMHM11;Stephan Bosch
journals/procedia/BoschMHM11;Raluca Marin-Perianu
journals/procedia/BoschMHM11;Paul J. M. Havinga
journals/procedia/BoschMHM11;Mihai Marin-Perianu
journals/procedia/SchreiberNZB11;Martin Schreiber
journals/procedia/SchreiberNZB11;Philipp Neumann
journals/procedia/SchreiberNZB11;Stefan Zimmer
journals/procedia/SchreiberNZB11;Hans-Joachim Bungartz
journals/procedia/NowakSM12;Joseph W. Nowak
journals/procedia/NowakSM12;Shahram Sarkani
journals/procedia/NowakSM12;Thomas A. Mazzuchi
journals/procedia/WheelerXY11;Mary F. Wheeler
journals/procedia/WheelerXY11;Guangri Xue
journals/procedia/WheelerXY11;Ivan Yotov
journals/procedia/CarvalhoBOGPM12;Diana Carvalho
journals/procedia/CarvalhoBOGPM12;Maximino Bessa
journals/procedia/CarvalhoBOGPM12;Lia Oliveira
journals/procedia/CarvalhoBOGPM12;Carlos Guedes
journals/procedia/CarvalhoBOGPM12;Emanuel Peres
journals/procedia/CarvalhoBOGPM12;Luís Magalhães
journals/procedia/AlvesFOS12;Aline da Silva Alves
journals/procedia/AlvesFOS12;Simone Bacellar Leal Ferreira
journals/procedia/AlvesFOS12;Viviane Santos de Oliveira
journals/procedia/AlvesFOS12;Denis S. da Silva
journals/procedia/KhalilL11;John Khalil
journals/procedia/KhalilL11;Ramiro Liscano
journals/procedia/MikhalG11;Julia Mikhal
journals/procedia/MikhalG11;Bernard J. Geurts
journals/procedia/OliveiraCGR12;Vítor Oliveira
journals/procedia/OliveiraCGR12;António Coelho
journals/procedia/OliveiraCGR12;Rui Guimarães
journals/procedia/OliveiraCGR12;Carlos Rebelo
journals/procedia/DembeleC12;Jean Marie Dembele
journals/procedia/DembeleC12;Christophe Cambier
journals/procedia/DattaSJD11;Arun K. Datta
journals/procedia/DattaSJD11;Andi Sumargo
journals/procedia/DattaSJD11;Victoria Jackson
journals/procedia/DattaSJD11;Pradip P. Dey
journals/procedia/LiuJJ13;Yitao Liu
journals/procedia/LiuJJ13;Yangjian Ji
journals/procedia/LiuJJ13;Roger Jianxin Jiao
journals/procedia/SheltonBASALARD12;Joseph Shelton
journals/procedia/SheltonBASALARD12;Kelvin S. Bryant
journals/procedia/SheltonBASALARD12;Sheldon Abrams
journals/procedia/SheltonBASALARD12;Lasanio Small
journals/procedia/SheltonBASALARD12;Joshua Adams
journals/procedia/SheltonBASALARD12;Derrick Leflore
journals/procedia/SheltonBASALARD12;Aniesha Alford
journals/procedia/SheltonBASALARD12;Karl Ricanek
journals/procedia/BiferaleMPPSSSTT11;Luca Biferale
journals/procedia/BiferaleMPPSSSTT11;Filippo Mantovani
journals/procedia/BiferaleMPPSSSTT11;Marcello Pivanti
journals/procedia/BiferaleMPPSSSTT11;Fabio Pozzati
journals/procedia/BiferaleMPPSSSTT11;Mauro Sbragaglia
journals/procedia/BiferaleMPPSSSTT11;Andrea Scagliarini
journals/procedia/BiferaleMPPSSSTT11;Sebastiano Fabio Schifano
journals/procedia/BiferaleMPPSSSTT11;Federico Toschi
journals/procedia/ToporkovTBY11;Victor V. Toporkov
journals/procedia/ToporkovTBY11;Anna S. Toporkova
journals/procedia/ToporkovTBY11;Alexander Bobchenkov
journals/procedia/ToporkovTBY11;Dmitry Yemelyanov
journals/procedia/LiuBM12;Dajie Liu
journals/procedia/LiuBM12;Norbert Blenn
journals/procedia/LiuBM12;Piet Van Mieghem
journals/procedia/Mao11;Yingchi Mao
journals/procedia/YuanH12;Bingchuan Yuan
journals/procedia/YuanH12;John Herbert
journals/procedia/Russell12;Mike Russell
journals/procedia/BielSG11;Bettina Biel
journals/procedia/BielSG11;Stefan Seitz
journals/procedia/BielSG11;Volker Gruhn
journals/procedia/CarrilloAT11;Victor M. Carrillo
journals/procedia/CarrilloAT11;Oswaldo Aguirre
journals/procedia/CarrilloAT11;Heidi A. Taboada
journals/procedia/RaptisVK13;Konstantinos Raptis
journals/procedia/RaptisVK13;George A. Vouros
journals/procedia/RaptisVK13;Evangelos Kapros
journals/procedia/LiSPXZC12;Xingliang Li
journals/procedia/LiSPXZC12;Xueshun Shen
journals/procedia/LiSPXZC12;Xindong Peng
journals/procedia/LiSPXZC12;Feng Xiao
journals/procedia/LiSPXZC12;Zhaorong Zhuang
journals/procedia/LiSPXZC12;Chungang Chen
journals/procedia/CheLGW11;Xinwei Che
journals/procedia/CheLGW11;Bin Li
journals/procedia/CheLGW11;Kun Guo
journals/procedia/CheLGW11;Jue Wang
journals/procedia/Lesniak11;Michael Lesniak
journals/procedia/VajdiHAB12;Shadi V. Vajdi
journals/procedia/VajdiHAB12;Allaa R. Hilal
journals/procedia/VajdiHAB12;Sabbeer Ahmed Abeer
journals/procedia/VajdiHAB12;Otman A. Basir
journals/procedia/TrivediB11;Neeta Trivedi
journals/procedia/TrivediB11;Narayanaswamy Balakrishnan
journals/procedia/BoulaicheBA12;Ammar Boulaiche
journals/procedia/BoulaicheBA12;Hatem Bouzayani
journals/procedia/BoulaicheBA12;Kamel Adi
journals/procedia/KeiserLM12;Jan Keiser
journals/procedia/KeiserLM12;Marco Lützenberger
journals/procedia/KeiserLM12;Nils Masuch
journals/procedia/XingJM11;Xinyu Xing
journals/procedia/XingJM11;Yifei Jiang
journals/procedia/XingJM11;Shivakant Mishra
journals/procedia/LvYCZS12;Gang Lv
journals/procedia/LvYCZS12;Bulei Yu
journals/procedia/LvYCZS12;Zhangqi Chen
journals/procedia/LvYCZS12;Zongfang Zhou
journals/procedia/LvYCZS12;Yong Shi
journals/procedia/OliverioSDRST11;Marco Oliverio
journals/procedia/OliverioSDRST11;William Spataro
journals/procedia/OliverioSDRST11;Donato D'Ambrosio
journals/procedia/OliverioSDRST11;Rocco Rongo
journals/procedia/OliverioSDRST11;Giuseppe Spingola
journals/procedia/OliverioSDRST11;Giuseppe A. Trunfio
journals/procedia/ElnaffarM11;Said Elnaffar
journals/procedia/ElnaffarM11;Zakaria Maamar
journals/procedia/SindiyLDD13;Oleg Sindiy
journals/procedia/SindiyLDD13;Krystof Litomisky
journals/procedia/SindiyLDD13;Scott Davidoff
journals/procedia/SindiyLDD13;Frank Dekens
journals/procedia/CostaFMBH12;Paulo Costa
journals/procedia/CostaFMBH12;Hugo Fernandes
journals/procedia/CostaFMBH12;Paulo Martins
journals/procedia/CostaFMBH12;João Barroso
journals/procedia/CostaFMBH12;Leontios J. Hadjileontiadis
journals/procedia/ImaiV12;Shigeru Imai
journals/procedia/ImaiV12;Carlos A. Varela
journals/procedia/YanLF11;Weiwei Yan
journals/procedia/YanLF11;Yang Liu 0032
journals/procedia/YanLF11;Bingmei Fu
journals/procedia/OzbayogluY11;A. Murat Özbayoglu
journals/procedia/OzbayogluY11;H. Ertan Yuksel
journals/procedia/KalyviotiM12;Katerina Kalyvioti
journals/procedia/KalyviotiM12;Tassos A. Mikropoulos
journals/procedia/KumarMHH11;Jitendra Kumar
journals/procedia/KumarMHH11;Richard Tran Mills
journals/procedia/KumarMHH11;Forrest M. Hoffman
journals/procedia/KumarMHH11;William W. Hargrove
journals/procedia/ChenLZ12;Wanghu Chen
journals/procedia/ChenLZ12;Jing Li
journals/procedia/ChenLZ12;Ji Zhang
journals/procedia/CreeDHBS12;Johnathan Vee Cree
journals/procedia/CreeDHBS12;Jose Delgado-Frias
journals/procedia/CreeDHBS12;Mike Hughes
journals/procedia/CreeDHBS12;Brion Burghard
journals/procedia/CreeDHBS12;Kurt Silvers
journals/procedia/YangKL12;Xin-She Yang
journals/procedia/YangKL12;Slawomir Koziel
journals/procedia/YangKL12;Leifur Þ. Leifsson
journals/procedia/AbidB12;Mohamed Amine Abid
journals/procedia/AbidB12;Abdelfettah Belghith
journals/procedia/SafiMB12;Jamal Safi
journals/procedia/SafiMB12;Gerrit Muller
journals/procedia/SafiMB12;G. Maarten Bonnema
